======================================================================
Run 16/16  |  size=L  split=100%
Config : config/train_shakespeare_char_L.py
Out dir: out-shakespeare-L-split100
Log    : logs/train_L_split100.log
======================================================================
Command: /home/nico/uni/jupyter/Advanced NLP/.venv/bin/python train.py config/train_shakespeare_char_L.py --train_file=train_100.bin --out_dir=out-shakespeare-L-split100 --wandb_run_name=L-split100

/home/nico/uni/jupyter/Advanced NLP/nanoGPT/train.py:198: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
Overriding config with config/train_shakespeare_char_L.py:
# Baseline configuration
out_dir = 'out-shakespeare-L'
eval_interval = 250
eval_iters = 200
log_interval = 10
always_save_checkpoint = False
wandb_log = False
wandb_project = 'nanoGPT-assignment'
wandb_run_name = 'baseline'
dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256
n_layer = 8
n_head = 8
n_embd = 512
dropout = 0.2
learning_rate = 1e-3
max_iters = 5000
lr_decay_iters = 5000
min_lr = 1e-4
beta2 = 0.99
warmup_iters = 100
weight_decay = 1e-1
device = 'cuda' # change to 'cuda' if you have a GPU
compile = True # set True only on Linux with GPU

Overriding: train_file = train_100.bin
Overriding: out_dir = out-shakespeare-L-split100
Overriding: wandb_run_name = L-split100
tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 25.21M
num decayed parameter tensors: 34, with 25,330,176 parameters
num non-decayed parameter tensors: 17, with 8,704 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
iter 1880: loss 1.0002, time 62.03ms, mfu 13.48%
iter 1890: loss 1.0006, time 62.36ms, mfu 13.51%
iter 1900: loss 0.9997, time 62.01ms, mfu 13.55%
iter 1910: loss 0.9986, time 62.04ms, mfu 13.58%
iter 1920: loss 0.9845, time 62.27ms, mfu 13.60%
iter 1930: loss 1.0044, time 62.20ms, mfu 13.62%
iter 1940: loss 0.9990, time 62.04ms, mfu 13.65%
iter 1950: loss 0.9704, time 62.28ms, mfu 13.67%
iter 1960: loss 0.9670, time 62.25ms, mfu 13.68%
iter 1970: loss 0.9790, time 62.30ms, mfu 13.69%
iter 1980: loss 0.9639, time 62.18ms, mfu 13.71%
iter 1990: loss 0.9543, time 62.06ms, mfu 13.72%
step 2000: train loss 0.8613, val loss 1.5638
iter 2000: loss 0.9622, time 8081.65ms, mfu 12.36%
iter 2010: loss 0.9915, time 61.99ms, mfu 12.51%
iter 2020: loss 0.9603, time 62.17ms, mfu 12.65%
iter 2030: loss 0.9685, time 62.20ms, mfu 12.76%
iter 2040: loss 0.9484, time 62.25ms, mfu 12.87%
iter 2050: loss 0.9131, time 62.09ms, mfu 12.97%
iter 2060: loss 0.9726, time 62.00ms, mfu 13.06%
iter 2070: loss 0.9672, time 62.19ms, mfu 13.14%
iter 2080: loss 0.9382, time 62.20ms, mfu 13.21%
iter 2090: loss 0.9352, time 62.04ms, mfu 13.27%
iter 2100: loss 0.9451, time 62.30ms, mfu 13.33%
iter 2110: loss 0.9450, time 61.96ms, mfu 13.38%
iter 2120: loss 0.9231, time 62.21ms, mfu 13.43%
iter 2130: loss 0.9344, time 61.96ms, mfu 13.47%
